Date,Time,Temperature,Percent DO,mg/L DO
2023/08/16,18:56:13,12.8211,101.9951,10.853
2023/08/16,19:08:09,12.7926,101.9319,10.8533
2023/08/16,19:20:08,12.8264,101.6785,10.818
2023/08/16,19:32:03,12.8341,101.5272,10.8
2023/08/16,19:43:59,12.8226,100.7785,10.7232
2023/08/16,20:08:15,12.7179,100.417,10.7103
2023/08/16,20:20:13,12.7185,100.7715,10.748
2023/08/16,20:32:15,12.7131,100.8184,10.7543
2023/08/16,20:44:10,12.7197,99.9043,10.6552
2023/08/16,20:56:06,12.7114,99.6958,10.635
2023/08/16,21:08:05,12.7093,99.7079,10.6368
2023/08/16,21:20:05,12.7086,98.9784,10.5591
2023/08/16,21:32:01,12.7093,98.6775,10.5268
2023/08/16,21:44:18,12.7104,98.4031,10.4973
2023/08/16,21:56:14,12.6988,98.6341,10.5247
2023/08/16,22:08:10,12.7013,98.6114,10.5217
2023/08/16,22:20:06,12.7009,97.2398,10.3755
2023/08/16,22:44:14,12.7048,97.2419,10.3748
2023/08/16,22:56:12,12.6999,96.7198,10.3202
2023/08/16,23:08:14,12.6939,97.7339,10.4298
2023/08/16,23:20:22,12.6928,98.0827,10.4673
2023/08/16,23:32:18,12.6904,97.7417,10.4315
2023/08/16,23:44:23,12.6915,96.5048,10.2993
2023/08/16,23:56:19,12.6212,96.9015,10.3583
2023/08/17,00:08:17,12.5876,96.4289,10.3157
2023/08/17,00:20:15,12.5916,96.6822,10.3418
2023/08/17,00:32:11,12.5936,96.8975,10.3644
2023/08/17,00:44:07,12.5131,97.3852,10.4358
2023/08/17,00:56:06,12.4581,97.8714,10.5011
2023/08/17,01:08:02,12.4502,97.495,10.4626
2023/08/17,01:44:29,12.3639,97.0191,10.4323
2023/08/17,02:08:40,12.3509,96.9685,10.43
2023/08/17,02:32:53,12.3026,97.3653,10.4843
2023/08/17,02:44:49,12.2499,97.467,10.508
2023/08/17,02:56:48,12.2361,97.0165,10.4628
2023/08/17,03:08:47,12.2262,96.999,10.4633
2023/08/17,03:20:44,12.1972,97.569,10.5318
2023/08/17,03:32:40,12.2265,97.1757,10.4822
2023/08/17,03:44:37,12.1647,96.915,10.469
2023/08/17,03:56:35,12.1275,96.5059,10.4338
2023/08/17,04:08:31,12.1305,96.9212,10.478
2023/08/17,04:20:27,12.0952,95.9855,10.3853
2023/08/17,04:32:23,12.0368,96.9732,10.5063
2023/08/17,04:44:23,12.0558,97.2012,10.5264
2023/08/17,04:56:21,12.0913,97.2903,10.5274
2023/08/17,05:08:20,11.9862,96.8004,10.4999
2023/08/17,05:20:16,11.9684,96.5878,10.4811
2023/08/17,05:32:14,11.9488,96.272,10.4516
2023/08/17,05:44:15,12.0342,96.8239,10.4908
2023/08/17,06:08:24,11.9313,97.2619,10.5633
2023/08/17,06:20:21,11.9076,96.871,10.5267
2023/08/17,06:32:18,11.8823,97.1175,10.5597
2023/08/17,06:44:18,11.8637,97.4613,10.6016
2023/08/17,06:56:14,11.8293,97.0472,10.565
2023/08/17,07:08:10,11.7818,98.1983,10.7021
2023/08/17,07:20:07,11.8285,97.8652,10.6542
2023/08/17,07:32:05,11.7905,98.2018,10.7003
2023/08/17,07:44:02,11.7973,98.4841,10.7294
2023/08/17,08:08:13,11.8259,97.8929,10.6579
2023/08/17,08:20:09,11.7644,98.7727,10.7691
2023/08/17,08:44:21,11.7941,98.9045,10.776
2023/08/17,08:56:17,11.7886,99.2718,10.8174
2023/08/17,09:08:45,11.8411,98.8366,10.7569
2023/08/17,10:09:32,11.8659,100.178,10.8966
2023/08/17,10:33:44,11.9,100.3826,10.9102
2023/08/17,10:45:44,11.926,100.7,10.9381
2023/08/17,10:57:43,11.9617,100.5076,10.9082
2023/08/17,11:09:41,11.9794,100.6098,10.9148
2023/08/17,11:21:38,12.0304,101.7735,11.028
2023/08/17,11:33:36,12.0548,101.8236,11.0272
2023/08/17,11:57:47,12.1596,102.4456,11.0678
2023/08/17,12:10:15,12.1884,102.3085,11.0456
2023/08/17,12:25:34,12.2157,102.4704,11.0561
2023/08/17,12:37:30,12.3219,103.3101,11.1195
2023/08/17,13:01:49,12.4534,103.5756,11.1144
2023/08/17,13:25:58,12.527,104.122,11.1541
2023/08/17,13:37:57,12.5901,104.5307,11.1817
2023/08/17,13:49:59,12.6241,103.7986,11.0948
2023/08/17,14:26:23,12.7013,104.6167,11.1625
2023/08/17,14:38:23,12.7086,102.4816,10.9328
2023/08/17,14:50:19,12.709,104.1821,11.1141
2023/08/17,15:02:14,12.709,104.343,11.1313
2023/08/17,15:14:12,12.7195,103.6484,11.0546
2023/08/17,15:26:07,12.7533,103.8136,11.0636
2023/08/17,15:38:03,12.8212,103.6362,11.0276
2023/08/17,15:50:00,12.8462,103.8419,11.0432
2023/08/17,16:01:57,12.8823,103.7127,11.0203
2023/08/17,16:13:54,12.9595,103.2038,10.947
2023/08/17,16:25:50,13.0066,103.1817,10.9329
2023/08/17,16:37:46,13.0785,102.7511,10.8694
2023/08/17,16:49:42,13.0992,103.2812,10.9204
2023/08/17,17:01:38,13.1062,102.8049,10.8683
2023/08/17,17:13:35,13.1097,102.9986,10.8879
2023/08/17,17:25:31,13.1144,102.8582,10.8719
2023/08/17,17:37:27,13.1586,102.1968,10.7911
2023/08/17,17:49:22,13.2231,102.2365,10.7796
2023/08/17,18:01:18,13.2111,101.8517,10.7419
2023/08/17,18:13:14,13.235,101.9024,10.7414
2023/08/17,18:25:10,13.2377,101.8786,10.7382
2023/08/17,18:37:07,13.2415,101.4345,10.6905
2023/08/17,18:49:03,13.2401,101.0023,10.6453
2023/08/17,19:01:00,13.2377,101.1484,10.6613
2023/08/17,19:12:56,13.2377,100.7114,10.6152
2023/08/17,19:24:53,13.2387,100.2655,10.568
2023/08/17,19:36:48,13.2415,100.089,10.5487
2023/08/17,19:48:45,13.2209,99.7006,10.5127
2023/08/17,20:00:41,13.2115,99.577,10.5019
2023/08/17,20:12:37,13.1759,99.0259,10.4522
2023/08/17,20:24:33,13.136,98.9639,10.4552
2023/08/17,20:36:29,13.1794,98.7533,10.4226
2023/08/17,20:48:25,13.1468,98.2058,10.3725
2023/08/17,21:00:23,13.0954,98.2306,10.3873
2023/08/17,21:12:19,13.1027,98.0091,10.3621
2023/08/17,21:24:14,13.0839,97.8445,10.3491
2023/08/17,21:36:10,13.0513,97.788,10.3508
2023/08/17,21:48:06,13.1088,97.381,10.2943
2023/08/17,22:00:02,13.0164,97.163,10.2929
2023/08/17,22:11:58,12.9853,97.6911,10.3561
2023/08/17,22:23:54,13.0269,97.572,10.3337
2023/08/17,22:35:50,13.0611,96.5123,10.2135
2023/08/17,22:47:45,13.0025,97.3363,10.3145
2023/08/17,22:59:42,13.0156,96.6228,10.2358
2023/08/17,23:11:37,12.9909,96.9093,10.272
2023/08/17,23:23:33,12.9662,96.4596,10.23
2023/08/17,23:35:28,12.9595,96.8931,10.2776
2023/08/17,23:47:24,13.004,96.8184,10.2593
2023/08/17,23:59:20,12.9527,96.084,10.1933
2023/08/18,00:11:17,12.9718,96.1444,10.1953
2023/08/18,00:23:12,12.957,95.9858,10.1819
2023/08/18,00:35:09,12.9487,95.8275,10.1671
2023/08/18,00:47:05,12.8962,96.4129,10.2414
2023/08/18,00:59:01,12.8488,96.4996,10.2617
2023/08/18,01:10:58,12.8517,96.6735,10.2795
2023/08/18,01:22:53,12.8459,96.6376,10.2771
2023/08/18,01:34:50,12.8479,96.2393,10.2343
2023/08/18,01:46:46,12.8304,95.8929,10.2015
2023/08/18,01:58:41,12.8206,96.3706,10.2546
2023/08/18,02:10:37,12.8028,95.8342,10.2017
2023/08/18,02:22:33,12.7985,96.3423,10.2568
2023/08/18,02:34:28,12.7229,96.0149,10.2396
2023/08/18,02:46:24,12.7456,95.6787,10.1985
2023/08/18,02:58:20,12.7249,95.7045,10.206
2023/08/18,03:10:17,12.7128,95.6789,10.2061
2023/08/18,03:22:14,12.7129,96.1575,10.2572
2023/08/18,03:34:10,12.7194,96.4733,10.2893
2023/08/18,03:46:06,12.7149,95.9013,10.2294
2023/08/18,03:58:02,12.7134,95.6387,10.2017
2023/08/18,04:09:58,12.709,95.6917,10.2084
2023/08/18,04:21:54,12.7109,96.114,10.253
2023/08/18,04:33:50,12.7042,96.777,10.3253
2023/08/18,04:45:47,12.7088,95.9408,10.235
2023/08/18,04:57:43,12.7068,95.4898,10.1874
2023/08/18,05:09:40,12.7057,95.5502,10.194
2023/08/18,05:21:37,12.7058,95.9183,10.2333
2023/08/18,05:33:32,12.7059,95.9232,10.2338
2023/08/18,05:45:28,12.7012,96.2115,10.2657
2023/08/18,05:57:23,12.7018,95.6624,10.2069
2023/08/18,06:09:19,12.696,96.2606,10.2721
2023/08/18,06:21:15,12.7024,96.5216,10.2985
2023/08/18,06:33:11,12.6943,96.719,10.3214
2023/08/18,06:45:06,12.6919,96.1635,10.2627
2023/08/18,06:57:03,12.6938,95.5394,10.1957
2023/08/18,07:08:59,12.6985,95.6451,10.2059
2023/08/18,07:20:55,12.6973,95.7852,10.2211
2023/08/18,07:32:51,12.6932,94.9617,10.1342
2023/08/18,07:44:47,12.6922,94.9427,10.1324
2023/08/18,07:56:44,12.6929,95.3914,10.1801
2023/08/18,08:08:40,12.6872,95.9524,10.2413
2023/08/18,08:20:35,12.6887,95.3599,10.1777
2023/08/18,08:32:31,12.6885,96.5775,10.3077
2023/08/18,08:44:27,12.6879,96.2567,10.2736
2023/08/18,08:56:25,12.6864,96.2829,10.2768
2023/08/18,09:08:20,12.6862,96.2931,10.2779
2023/08/18,09:20:16,12.6918,96.8773,10.3389
2023/08/18,09:32:14,12.6904,96.0548,10.2515
2023/08/18,09:44:09,12.6811,96.8855,10.3423
2023/08/18,09:56:05,12.6532,97.8728,10.4544
2023/08/18,10:08:01,12.6818,97.4069,10.3978
2023/08/18,10:19:57,12.6234,98.0702,10.4826
2023/08/18,10:31:53,12.6213,97.6678,10.4401
2023/08/18,10:43:49,12.6375,97.7624,10.4464
2023/08/18,10:55:45,12.6346,98.1743,10.4911
2023/08/18,11:07:42,12.6533,98.5201,10.5235
2023/08/18,11:19:38,12.636,98.8283,10.5606
2023/08/18,11:31:34,12.6828,99.3787,10.6081
2023/08/18,11:43:30,12.6878,99.5001,10.6198
2023/08/18,13:55:49,12.698,99.6959,10.6382
2023/08/18,14:07:45,12.6963,99.9702,10.6679
2023/08/18,14:19:40,12.7028,101.0235,10.7787
2023/08/18,14:31:36,12.7016,100.8913,10.7649
2023/08/18,14:43:33,12.7065,100.9619,10.7712
2023/08/18,14:55:29,12.7058,100.5589,10.7284
2023/08/18,15:07:25,12.7038,101.0706,10.7835
2023/08/18,15:19:21,12.7083,101.4947,10.8276
2023/08/18,15:31:18,12.7048,101.6478,10.8448
2023/08/18,15:43:15,12.7118,101.6905,10.8476
2023/08/18,15:55:11,12.7122,101.2346,10.7989
2023/08/18,16:07:06,12.7175,101.0756,10.7806
2023/08/18,16:19:03,12.7232,100.9592,10.7668
2023/08/18,16:31:00,12.7209,101.0996,10.7824
2023/08/18,16:42:55,12.755,100.907,10.7534
2023/08/18,16:54:51,12.756,101.6117,10.8283
2023/08/18,17:06:46,12.7884,101.0987,10.7656
2023/08/18,17:18:42,12.8192,101.5393,10.8049
2023/08/18,17:30:39,12.8368,101.3376,10.7792
2023/08/18,17:42:36,12.8457,100.5424,10.6924
2023/08/18,17:54:31,12.8588,99.6995,10.5996
2023/08/18,18:06:28,12.8278,99.6769,10.6047
2023/08/18,18:18:24,12.8324,100.6272,10.7047
2023/08/18,18:30:21,12.8766,100.2639,10.6553
2023/08/18,18:42:18,12.8527,99.9247,10.625
2023/08/18,18:54:13,12.8751,99.3154,10.5548
2023/08/18,19:06:09,12.8864,99.2647,10.5467
2023/08/18,19:18:05,12.8909,98.9855,10.516
2023/08/18,19:30:01,12.8564,99.1166,10.5382
2023/08/18,19:41:56,12.8831,98.6858,10.486
2023/08/18,19:53:52,12.8852,98.648,10.4815
2023/08/18,20:05:48,12.9444,98.7827,10.4816
2023/08/18,20:17:43,12.9457,98.3941,10.4401
2023/08/18,20:29:39,12.917,97.954,10.4002
2023/08/18,20:41:35,12.8911,98.442,10.4582
2023/08/18,20:53:30,12.9647,98.2454,10.4198
2023/08/18,21:05:26,12.9501,98.1745,10.4157
2023/08/18,21:17:23,12.9501,97.5144,10.3457
2023/08/18,21:29:19,12.9611,96.6749,10.2541
2023/08/18,21:41:15,12.9438,97.7132,10.3683
2023/08/18,21:53:11,12.9167,97.002,10.2992
2023/08/18,22:05:08,12.8887,96.973,10.3027
2023/08/18,22:17:03,12.8836,96.9972,10.3065
2023/08/18,22:29:01,12.9263,96.5456,10.2485
2023/08/18,22:40:57,12.8979,96.497,10.25
2023/08/18,22:52:53,13.0108,96.4957,10.2235
2023/08/18,23:04:49,13.1463,95.4184,10.0782
2023/08/18,23:16:44,13.0652,94.3915,9.9882
2023/08/18,23:28:41,12.9669,95.0748,10.083
2023/08/18,23:40:36,12.9066,95.8048,10.1744
2023/08/18,23:52:33,12.9148,95.6344,10.1544
2023/08/19,00:04:28,12.863,96.333,10.2407
2023/08/19,00:16:24,12.8825,96.2779,10.2303
2023/08/19,00:28:20,12.9461,95.8643,10.1716
2023/08/19,00:40:16,12.9817,95.5735,10.1325
2023/08/19,00:52:12,12.9595,95.3968,10.1189
2023/08/19,01:04:08,13.0399,95.6136,10.1233
2023/08/19,01:16:04,13.1002,95.2751,10.0736
2023/08/19,01:28:00,13.1123,94.9696,10.0386
2023/08/19,01:39:56,13.0514,94.9468,10.0501
2023/08/19,01:51:53,12.9685,95.202,10.0961
2023/08/19,02:03:49,13.0038,95.1653,10.0841
2023/08/19,02:15:45,13.0112,94.6723,10.0302
2023/08/19,02:27:40,12.9813,94.98,10.0697
2023/08/19,02:39:36,12.9631,94.6693,10.0409
2023/08/19,02:51:33,12.9845,94.8103,10.0509
2023/08/19,03:03:28,12.9838,94.9832,10.0694
2023/08/19,03:15:24,12.9784,95.3974,10.1146
2023/08/19,03:27:19,13.0078,94.9403,10.0594
2023/08/19,03:39:17,12.9811,95.3111,10.1048
2023/08/19,03:51:12,13.0156,95.3295,10.0988
2023/08/19,04:03:08,13.0282,95.0777,10.0693
2023/08/19,04:15:05,13.0121,95.0406,10.069
2023/08/19,04:27:00,12.9781,94.8053,10.0518
2023/08/19,04:38:56,12.981,94.9951,10.0713
2023/08/19,04:50:52,12.9821,93.7769,9.9419
2023/08/19,05:02:48,12.9536,94.7845,10.0553
2023/08/19,05:14:44,12.984,94.306,9.9976
2023/08/19,05:26:39,12.9755,94.2098,9.9893
2023/08/19,05:38:36,12.9811,94.2642,9.9938
2023/08/19,05:50:33,12.9683,93.9474,9.9631
2023/08/19,06:02:29,12.9823,94.7186,10.0417
2023/08/19,06:14:24,12.9701,94.7573,10.0486
2023/08/19,06:26:20,12.9029,94.8671,10.0757
2023/08/19,06:38:16,12.9524,94.3785,10.0125
2023/08/19,06:50:12,12.9089,94.4113,10.0259
2023/08/19,07:02:09,12.9487,94.0351,9.9769
2023/08/19,07:14:04,12.927,94.5004,10.0312
2023/08/19,07:26:00,12.9076,94.6032,10.0466
2023/08/19,07:37:55,12.8525,94.5614,10.0548
2023/08/19,07:49:51,12.9011,94.3194,10.0179
2023/08/19,08:01:47,12.8913,94.9644,10.0887
2023/08/19,08:13:42,12.9784,95.1895,10.0925
2023/08/19,08:25:38,12.9501,95.3495,10.116
2023/08/19,08:37:33,12.9465,96.0387,10.19
2023/08/19,08:49:29,12.9497,96.0413,10.1895
2023/08/19,09:01:25,12.9906,96.2802,10.2053
2023/08/19,09:13:22,13.0343,96.3972,10.2076
2023/08/19,09:25:17,13.2108,96.0314,10.1281
2023/08/19,09:37:13,13.2374,95.5128,10.0673
2023/08/19,09:49:09,13.2041,96.4979,10.1788
2023/08/19,10:01:04,13.2466,97.774,10.3035
2023/08/19,10:13:00,13.3394,97.0298,10.2036
2023/08/19,10:24:55,13.3997,97.308,10.2189
2023/08/19,10:36:51,13.466,97.5879,10.2329
2023/08/19,10:48:47,13.4984,97.4963,10.2158
2023/08/19,11:00:44,13.5334,97.8166,10.2413
2023/08/19,11:12:39,13.6246,96.8802,10.1224
2023/08/19,11:24:36,13.6462,97.4834,10.1804
2023/08/19,11:36:32,13.6552,98.4209,10.2763
2023/08/19,11:48:28,13.658,98.7551,10.3105
2023/08/19,12:00:25,13.788,98.3322,10.2363
2023/08/19,12:12:21,13.7622,98.033,10.2111
2023/08/19,12:24:17,13.7876,98.4048,10.244
2023/08/19,12:36:14,13.8823,99.3385,10.3192
2023/08/19,12:48:10,14.012,98.7929,10.2327
2023/08/19,13:00:07,14.0703,98.7469,10.2146
2023/08/19,13:12:04,14.1866,98.8319,10.1968
2023/08/19,13:23:59,14.2974,98.7653,10.1647
2023/08/19,13:35:55,14.3807,98.0943,10.0769
2023/08/19,13:47:51,14.394,98.1613,10.0808
2023/08/19,13:59:46,14.377,98.744,10.1445
2023/08/19,14:11:43,14.4368,98.3962,10.0953
2023/08/19,14:23:39,14.5044,98.1675,10.0567
2023/08/19,14:35:36,14.5212,99.0415,10.1424
2023/08/19,14:47:32,14.6128,98.8023,10.0973
2023/08/19,14:59:27,14.6442,99.2366,10.1347
2023/08/19,15:11:23,14.6687,98.805,10.0851
2023/08/19,15:23:18,14.7484,98.038,9.9891
2023/08/19,15:35:16,14.858,97.9573,9.9567
2023/08/19,15:47:11,14.8232,97.6044,9.9285
2023/08/19,15:59:09,14.8907,98.0966,9.9636
2023/08/19,16:11:06,14.981,97.5119,9.8845
2023/08/19,16:23:01,15.0049,97.6931,9.8976
2023/08/19,16:34:59,15.0118,97.657,9.8925
2023/08/19,16:46:54,15.0665,97.5425,9.869
2023/08/19,16:58:50,15.1191,96.8385,9.7864
2023/08/19,17:10:47,15.032,97.426,9.8647
2023/08/19,17:22:43,15.052,96.9261,9.8097
2023/08/19,17:34:40,15.0481,97.1021,9.8284
2023/08/19,17:46:36,15.1125,96.7067,9.7745
2023/08/19,17:58:31,15.1342,96.1344,9.712
2023/08/19,18:10:27,15.1096,95.4822,9.6513
2023/08/19,18:22:23,15.0167,95.4237,9.6652
2023/08/19,18:34:18,15.0097,96.2505,9.7505
2023/08/19,18:46:14,14.9318,96.5327,9.7959
2023/08/19,18:58:10,14.9068,95.8876,9.7358
2023/08/19,19:10:06,14.9215,96.0317,9.7473
2023/08/19,19:22:02,14.8851,95.6291,9.7142
2023/08/19,19:33:57,14.8007,95.1858,9.6873
2023/08/19,19:45:53,14.8066,94.9583,9.6629
2023/08/19,19:57:48,14.7148,95.2413,9.7114
2023/08/19,20:09:44,14.7222,95.0076,9.686
2023/08/19,20:21:41,14.6533,94.5663,9.6557
2023/08/19,20:33:37,14.6085,94.5313,9.6618
2023/08/19,20:45:34,14.5513,94.2654,9.6468
2023/08/19,20:57:30,14.5466,92.0534,9.4215
2023/08/19,21:09:25,14.5184,92.3124,9.4539
2023/08/19,21:21:21,14.491,92.5669,9.4858
2023/08/19,21:33:17,14.3897,92.193,9.4688
2023/08/19,21:45:12,14.3275,93.198,9.5853
2023/08/19,21:57:09,14.2953,93.0821,9.5802
2023/08/19,22:09:06,14.2938,91.9309,9.4621
2023/08/19,22:21:02,14.2389,92.7778,9.561
2023/08/19,22:32:57,14.1979,92.2869,9.5191
2023/08/19,22:44:53,14.1453,91.9832,9.4989
2023/08/19,22:56:49,14.1346,92.3528,9.5394
2023/08/19,23:08:45,14.1293,92.2995,9.535
2023/08/19,23:20:40,14.0833,92.3858,9.5538
2023/08/19,23:32:37,14.0174,92.1155,9.5399
2023/08/19,23:44:34,14.0102,91.6045,9.4885
2023/08/19,23:56:29,13.9246,92.0033,9.5481
2023/08/20,00:08:25,13.9078,92.5299,9.6064
2023/08/20,00:20:20,13.8656,92.3989,9.6019
2023/08/20,00:32:16,13.8247,91.9298,9.562
2023/08/20,00:44:12,13.8166,91.5246,9.5215
2023/08/20,00:56:08,13.7813,92.3658,9.6167
2023/08/20,01:08:03,13.7525,91.8786,9.5722
2023/08/20,01:19:59,13.7418,92.1855,9.6065
2023/08/20,01:31:55,13.6709,92.0856,9.6114
2023/08/20,01:43:50,13.6787,91.876,9.5878
2023/08/20,01:55:47,13.6564,91.7788,9.5825
2023/08/20,02:07:43,13.6209,91.4934,9.5604
2023/08/20,02:19:41,13.5293,91.7208,9.6039
2023/08/20,02:31:37,13.5376,92.2598,9.6586
2023/08/20,02:43:33,13.4722,91.4892,9.5921
2023/08/20,02:55:29,13.381,92.0474,9.6705
2023/08/20,03:07:25,13.3632,91.7151,9.6395
2023/08/20,03:19:20,13.3499,91.6163,9.632
2023/08/20,03:31:16,13.3342,91.5854,9.6322
2023/08/20,03:43:13,13.2548,92.0358,9.697
2023/08/20,03:55:08,13.206,92.0907,9.7136
2023/08/20,04:07:04,13.1371,92.5983,9.7824
2023/08/20,04:19:00,13.1085,92.3334,9.7607
2023/08/20,04:30:56,13.1122,91.5829,9.6806
2023/08/20,04:42:53,12.9819,91.9048,9.7435
2023/08/20,04:54:48,12.9803,92.4042,9.7968
2023/08/20,05:06:45,12.9517,91.8891,9.7485
2023/08/20,05:18:40,12.8507,92.5331,9.8395
2023/08/20,05:30:36,12.8509,93.0112,9.8903
2023/08/20,05:42:32,12.7536,92.9107,9.9016
2023/08/20,05:54:27,12.7501,93.3698,9.9513
2023/08/20,06:06:23,12.7541,93.2609,9.9388
2023/08/20,06:18:19,12.7127,92.8548,9.9049
2023/08/20,06:30:15,12.7169,93.1826,9.9389
2023/08/20,06:42:11,12.7074,93.2522,9.9485
2023/08/20,06:54:07,12.709,93.2078,9.9434
2023/08/20,07:06:03,12.71,93.1061,9.9323
2023/08/20,07:18:00,12.7013,92.8872,9.911
2023/08/20,07:29:56,12.7025,93.991,10.0284
2023/08/20,07:41:52,12.7001,93.7405,10.0023
2023/08/20,07:53:49,12.6965,94.2291,10.0552
2023/08/20,08:05:45,12.6984,94.7365,10.1089
2023/08/20,08:17:42,12.6963,95.1466,10.1532
2023/08/20,08:29:38,12.6965,94.969,10.1342
2023/08/20,08:41:35,12.6946,95.4496,10.1859
2023/08/20,08:53:31,12.6971,94.5756,10.0921
2023/08/20,09:05:27,12.6958,96.2307,10.269
2023/08/20,09:17:24,12.6971,96.9187,10.3421
2023/08/20,09:29:19,12.7071,96.2671,10.2702
2023/08/20,09:41:16,12.7077,96.5578,10.3011
2023/08/20,09:53:11,12.7082,97.2138,10.371
2023/08/20,10:05:07,12.7085,97.3863,10.3893
2023/08/20,10:17:03,12.7072,97.5603,10.4081
2023/08/20,10:28:59,12.7129,98.6798,10.5262
2023/08/20,10:40:55,12.7151,99.2698,10.5886
2023/08/20,10:52:52,12.7215,99.4786,10.6093
2023/08/20,11:04:47,12.8972,99.324,10.5504
2023/08/20,11:16:43,12.8516,98.2567,10.4479
2023/08/20,11:28:39,13.0136,98.5679,10.4424
2023/08/20,11:40:34,13.0785,98.8379,10.4555
2023/08/20,11:52:30,13.1151,99.4075,10.507
2023/08/20,12:04:26,13.2301,100.4417,10.5886
2023/08/20,12:16:22,13.3031,101.0477,10.6349
2023/08/20,12:28:18,13.3679,101.9242,10.7114
2023/08/20,12:40:14,13.3612,101.9674,10.7175
2023/08/20,12:52:10,13.405,101.2116,10.6276
2023/08/20,13:04:06,13.4768,100.6208,10.5484
2023/08/20,13:16:02,13.5762,100.086,10.4688
2023/08/20,13:27:57,13.6077,100.0135,10.4538
2023/08/20,13:39:54,13.5934,100.6389,10.5225
2023/08/20,13:51:49,13.5549,100.4626,10.5132
2023/08/20,14:03:45,13.5497,100.7697,10.5466
2023/08/20,14:15:41,13.5918,100.7625,10.5358
2023/08/20,14:27:37,13.6276,101.6436,10.6194
2023/08/20,14:39:32,13.7195,100.4051,10.4683
2023/08/20,14:51:29,13.6992,100.2679,10.4587
2023/08/20,15:03:25,13.754,100.1871,10.4374
2023/08/20,15:15:22,13.8535,99.7545,10.3691
2023/08/20,15:27:19,13.8816,99.7269,10.3597
2023/08/20,15:39:15,13.977,99.5829,10.3226
2023/08/20,15:51:10,14.0301,99.8876,10.3419
2023/08/20,16:03:06,14.1031,99.5666,10.2918
2023/08/20,16:15:03,14.1037,99.1788,10.2516
2023/08/20,16:26:59,14.0392,100.494,10.4026
2023/08/20,16:38:54,14.0405,100.9617,10.4506
2023/08/20,16:50:50,14.1185,99.9068,10.3234
2023/08/20,17:02:46,14.133,99.5271,10.2808
2023/08/20,17:14:42,14.1006,100.1164,10.3492
2023/08/20,17:26:37,14.1361,99.8611,10.3146
2023/08/20,17:38:33,14.1258,99.6326,10.2934
2023/08/20,17:50:29,14.1368,98.814,10.2063
2023/08/20,18:02:25,14.1033,98.8144,10.214
2023/08/20,18:14:21,14.0858,99.3864,10.2771
2023/08/20,18:26:18,14.0553,99.0814,10.2526
2023/08/20,18:38:14,14.0377,98.9859,10.2468
2023/08/20,18:50:10,14.069,98.7064,10.2107
2023/08/20,19:02:05,14.0192,98.6989,10.2213
2023/08/20,19:14:02,13.9821,98.1543,10.1734
2023/08/20,19:25:59,13.9133,98.5128,10.2263
2023/08/20,19:37:56,13.8821,97.8264,10.1622
2023/08/20,19:49:52,13.8907,96.9682,10.0711
2023/08/20,20:01:48,13.8802,96.3955,10.0139
2023/08/20,20:13:45,13.8138,96.0247,9.9903
2023/08/20,20:25:41,13.7529,96.6397,10.0681
2023/08/20,20:37:37,13.7828,96.1087,10.006
2023/08/20,20:49:34,13.7334,95.0713,9.9091
2023/08/21,18:09:09,14.0349,100.0209,10.3546
2023/08/21,18:09:50,14.0347,99.8997,10.342
2023/08/21,18:10:32,14.0388,99.9071,10.3419
2023/08/21,18:11:14,14.0316,99.7443,10.3267
2023/08/21,18:11:54,14.0157,99.6729,10.323
2023/08/21,18:23:50,14.0425,101.48,10.5038
2023/08/21,18:35:48,14.0089,100.8697,10.4485
2023/08/21,18:47:44,14.0135,101.101,10.4714
2023/08/21,18:59:40,14.0047,101.1402,10.4775
2023/08/21,19:11:37,13.9828,100.364,10.4022
2023/08/21,19:23:33,13.8969,101.1575,10.5047
2023/08/21,19:35:29,13.9136,100.1336,10.3945
2023/08/21,19:47:26,13.8831,100.2848,10.4173
2023/08/21,19:59:22,13.8553,99.7689,10.3702
2023/08/21,20:11:18,13.8518,100.0773,10.4031
2023/08/21,20:23:15,13.8704,99.1233,10.2996
2023/08/21,20:35:11,13.8285,99.1877,10.316
2023/08/21,20:47:08,13.7878,98.2808,10.2311
2023/08/21,20:59:03,13.7533,99.1428,10.3288
2023/08/21,21:10:59,13.7533,98.4575,10.2574
2023/08/21,21:22:55,13.7241,98.2481,10.2423
2023/08/21,21:34:52,13.7004,98.5043,10.2745
2023/08/21,21:46:48,13.6602,98.046,10.236
2023/08/21,21:58:44,13.6884,97.7367,10.1972
2023/08/21,22:10:40,13.6271,98.1645,10.256
2023/08/21,22:22:38,13.6575,97.0219,10.1297
2023/08/21,22:34:35,13.6567,96.8402,10.1109
2023/08/21,22:46:31,13.6284,96.6045,10.0927
2023/08/21,22:58:27,13.6037,97.7004,10.2129
2023/08/21,23:10:24,13.5912,97.7767,10.2238
2023/08/21,23:22:20,13.6131,96.5659,10.0922
2023/08/21,23:34:16,13.5689,96.0773,10.0511
2023/08/21,23:46:13,13.5297,96.3231,10.0858
2023/08/21,23:58:08,13.5047,97.2927,10.193
2023/08/22,00:10:04,13.5271,96.5112,10.1061
2023/08/22,00:22:00,13.5126,96.3664,10.0942
2023/08/22,00:33:56,13.4842,96.9735,10.1643
2023/08/22,00:45:53,13.493,96.7695,10.1409
2023/08/22,00:57:49,13.4965,96.7415,10.1372
2023/08/22,01:09:45,13.4726,96.7195,10.1403
2023/08/22,01:21:42,13.483,96.3389,10.0981
